,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,target_value,target_id,is_home,current_age
19483,659073,2023-07-25 09:30:00,13,0,237,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9236,4,31,1.0,4,False,25.304109589041097
19497,659073,2023-07-24 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9235,4,41,7.0,4,False,25.301369863013697
19498,659073,2023-05-19 13:30:00,13,13,1988,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,9169,4,131,1.0,4,True,25.12054794520548
19501,1246528,2023-01-27 13:30:00,6,6,2575,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,8467,11,5,1.0,4,True,23.197260273972603
19506,1246528,2023-01-05 13:30:00,6,6,2677,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,8445,9,8,0.0,4,True,23.136986301369863
19514,637797,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9900,4,191,0.0,4,False,27.123287671232877
19518,637797,2023-10-14 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9908,3,135,0.0,4,False,27.145205479452056
19519,637797,2023-10-12 13:15:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9906,8,173,0.0,4,False,27.13972602739726
19526,516372,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9487,7,191,3.0,4,False,25.991780821917807
19550,1267515,2023-06-23 14:00:00,5615,114,3548,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,6692,6,114,2.0,4,False,18.334246575342465
19584,1156426,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,9582,7,35,4.0,4,False,26.252054794520546
19598,303812,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12990,4,35,4.0,4,False,35.58904109589041
19709,379887,2023-08-30 16:00:00,3,3,302,3.0,3,0,1,0,0,0,1,1,0,0.0,0.0,10925,9,2,0.0,4,True,29.931506849315067
19715,520127,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,15121,5,35,0.0,4,False,41.42739726027397
19721,1268920,2023-05-05 17:30:00,45,18,3632,3.0,3,0,1,0,0,0,1,8,2,0.0,0.0,12859,9,18,0.0,4,False,35.23013698630137
19722,1268920,2023-05-04 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12858,9,185,0.0,4,False,35.227397260273975
19725,1268920,2023-05-05 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12859,9,185,0.0,4,False,35.23013698630137
20221,1046611,2023-08-15 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12998,5,1094,2.0,4,False,35.61095890410959
20516,1141934,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,7151,3,6,2.0,4,False,19.59178082191781
20619,500268,2023-09-03 12:00:00,2,3,302,3.0,1,0,1,0,0,0,1,5,2,0.0,0.0,11178,7,3,0.0,4,False,30.624657534246577
20938,1156631,2023-05-07 11:00:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11903,10,18,0.0,4,False,32.61095890410959
20956,307231,2023-10-01 13:00:00,12,12,3494,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11781,3,183,0.0,4,True,32.276712328767125
20959,307231,2023-10-07 17:30:00,12,12,674,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11787,3,17,2.0,4,True,32.293150684931504
20960,307231,2023-03-04 13:30:00,12,0,267,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,11570,3,111,2.0,4,False,31.698630136986303
20961,307231,2023-02-21 13:00:00,12,21,2034,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11559,2,21,0.0,4,False,31.66849315068493
21024,637529,2023-10-11 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9752,2,135,0.0,4,True,26.71780821917808
21027,637529,2023-10-08 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9749,2,196,1.0,4,True,26.70958904109589
21028,637529,2023-10-07 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9748,2,191,1.0,4,True,26.706849315068492
21032,637529,2023-10-14 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9755,2,191,0.0,4,True,26.726027397260275
21915,436757,2023-03-26 12:00:00,3,3,902,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,11562,6,4,3.0,4,True,31.676712328767124
21925,436757,2023-03-28 16:00:00,3,3,508,3.0,3,0,1,0,0,0,1,9,2,0.0,0.0,11564,6,4,0.0,4,True,31.682191780821917
22090,711559,2023-03-27 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,9623,4,7,1.0,4,False,26.364383561643837
22093,711559,2023-03-26 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,9622,2,7,1.0,4,False,26.361643835616437
22406,581379,2023-08-13 14:30:00,4,0,2405,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,10868,4,6,1.0,4,False,29.775342465753425
22903,530011,2023-09-01 16:00:00,2,3,302,3.0,3,0,1,0,0,0,1,5,0,0.0,0.0,10838,2,3,4.0,4,False,29.693150684931506
22906,530011,2023-09-03 12:00:00,2,3,302,3.0,1,0,1,0,0,0,1,5,0,0.0,0.0,10840,2,3,8.0,4,False,29.698630136986303
23162,1204124,2023-08-06 11:30:00,139,139,3644,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10169,1,123,1.0,4,True,27.86027397260274
23163,1204124,2023-06-11 07:30:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10113,3,126,0.0,4,False,27.706849315068492
23171,1204124,2023-06-10 13:00:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10112,1,126,1.0,4,False,27.704109589041096
23178,1204125,2023-06-11 07:30:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13295,2,126,0.0,4,False,36.42465753424658
23185,1204125,2023-06-10 13:00:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13294,5,126,0.0,4,False,36.42191780821918
24017,333066,2023-08-06 14:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12622,3,6,0.0,4,True,34.58082191780822
24021,333066,2023-03-25 12:00:00,4,3,902,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12488,3,3,1.0,4,False,34.21369863013699
25322,1156627,2023-05-07 11:00:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10496,2,18,1.0,4,False,28.756164383561643
25323,1156627,2023-05-06 13:30:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10495,2,18,0.0,4,False,28.753424657534246
25325,1156627,2023-04-11 14:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10470,7,18,1.0,4,True,28.684931506849313
25326,1156627,2023-05-06 17:30:00,185,0,3632,3.0,3,1,1,0,0,0,1,8,2,0.0,0.0,10495,2,45,6.0,4,False,28.753424657534246
25327,1156627,2023-04-11 09:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10470,4,18,4.0,4,True,28.684931506849313
26579,1156489,2023-06-10 13:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8849,8,42,1.0,4,True,24.243835616438357
26590,1273277,2023-05-20 09:00:00,204,0,1988,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12125,4,131,1.0,4,False,33.21917808219178
26596,1273277,2023-05-18 13:30:00,204,0,3634,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12123,7,175,0.0,4,False,33.21369863013699
26603,1318855,2023-05-20 09:00:00,204,0,1988,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,7833,5,131,1.0,4,False,21.46027397260274
26608,1318855,2023-05-18 13:30:00,204,0,3634,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,7831,8,175,0.0,4,False,21.454794520547946
26641,794713,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,9750,1,6,4.0,4,False,26.71232876712329
26715,670025,2023-08-06 14:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,9719,6,6,1.0,4,True,26.627397260273973
26821,345284,2023-03-02 13:30:00,183,0,267,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,11059,1,39,0.0,4,False,30.2986301369863
26822,345284,2023-02-28 18:00:00,183,0,325,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,11057,1,12,1.0,4,False,30.293150684931508
26825,345284,2023-10-03 13:00:00,183,0,674,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,11274,4,17,0.0,4,False,30.887671232876713
26829,1159860,2023-03-02 13:30:00,183,0,267,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10455,9,39,0.0,4,False,28.643835616438356
26834,1159860,2023-10-03 13:00:00,183,0,674,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10670,11,17,0.0,4,False,29.232876712328768
26880,342619,2023-01-03 13:30:00,8,6,713,3.0,3,0,1,0,0,0,1,7,0,0.0,0.0,11394,5,6,1.0,4,False,31.216438356164385
26931,474760,2023-02-18 14:00:00,27,27,1965,3.0,1,0,1,0,0,0,1,5,2,0.0,0.0,12723,3,40,1.0,4,True,34.85753424657534
27130,629063,2023-07-14 12:00:00,25,25,1564,3.0,2,0,1,0,0,0,1,0,2,0.0,0.0,9393,7,40,1.0,4,True,25.734246575342464
27133,629063,2023-03-12 09:00:00,25,25,2025,3.0,2,0,1,0,0,0,1,0,2,0.0,0.0,9269,5,1,0.0,4,True,25.394520547945206
27804,1161022,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8018,6,6,1.0,4,False,21.96712328767123
27930,1012131,2023-10-07 01:00:00,25,0,3638,3.0,1,1,1,0,9,0,1,1,0,0.0,0.0,7698,6,7,1.0,4,False,21.09041095890411
27944,924551,2023-10-04 01:00:00,8,0,3638,3.0,1,1,1,0,0,0,1,0,0,0.0,0.0,9711,8,40,0.0,4,False,26.605479452054794
27955,581584,2023-09-27 06:00:00,36,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10127,9,119,0.0,4,False,27.745205479452054
27975,1253822,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,1,0,0.0,0.0,6437,8,6,1.0,4,False,17.635616438356163
27979,1212829,2023-09-22 13:00:00,27,0,2927,3.0,2,1,1,0,0,0,1,0,0,0.0,0.0,7136,6,108,0.0,4,False,19.55068493150685
27982,1212829,2023-08-17 14:00:00,27,27,2439,3.0,3,0,1,0,0,0,1,0,0,0.0,0.0,7100,7,5,1.0,4,True,19.45205479452055
27985,1241280,2023-09-22 13:00:00,27,0,2927,3.0,2,1,1,0,0,0,1,8,0,0.0,0.0,7350,7,108,0.0,4,False,20.136986301369863
27987,1058990,2023-08-17 14:00:00,27,27,2439,3.0,3,0,1,0,0,0,1,3,0,0.0,0.0,7952,5,5,0.0,4,True,21.786301369863015
27988,1058990,2023-08-20 14:00:00,27,27,2439,3.0,3,0,1,0,0,0,1,3,0,0.0,0.0,7955,5,5,0.0,4,True,21.794520547945204
27990,823339,2023-09-15 17:30:00,108,187,2927,3.0,3,0,1,0,9,0,1,8,2,0.0,0.0,10870,3,187,1.0,4,False,29.78082191780822
27996,823339,2023-03-09 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10680,6,16,2.0,4,False,29.26027397260274
27997,823339,2023-03-08 05:40:00,108,19,2587,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10679,6,19,1.0,4,False,29.257534246575343
28000,1070665,2023-08-30 16:00:00,3,3,302,3.0,3,0,1,0,0,0,1,4,2,0.0,0.0,7428,5,2,0.0,4,True,20.350684931506848
28004,1151278,2023-10-06 01:00:00,6,0,3638,3.0,1,1,1,0,0,0,1,6,0,0.0,0.0,7952,1,25,0.0,4,False,21.786301369863015
28005,1151278,2023-08-12 14:30:00,6,0,2405,3.0,1,1,1,0,0,0,1,6,0,0.0,0.0,7897,1,4,11.0,4,False,21.635616438356163
28006,1151278,2023-08-08 14:30:00,6,4,1986,3.0,1,0,1,0,0,0,1,6,0,0.0,0.0,7893,1,4,0.0,4,False,21.624657534246577
28007,1151278,2023-08-18 14:00:00,6,29,974,3.0,1,0,1,0,9,0,1,6,0,0.0,0.0,7903,1,29,3.0,4,False,21.65205479452055
28008,1116743,2023-07-30 05:30:00,6411,16,2198,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10616,8,16,1.0,4,False,29.084931506849315
28009,1116743,2023-07-28 01:00:00,6411,0,2198,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10614,8,207,0.0,4,False,29.07945205479452
28010,1116743,2023-07-26 05:30:00,6411,0,2198,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10612,7,112,0.0,4,False,29.073972602739726
28016,1062583,2023-07-28 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11104,3,4083,3.0,4,False,30.421917808219177
28017,1062583,2023-07-27 09:30:00,13,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11103,3,30,1.0,4,False,30.41917808219178
28018,1062583,2023-07-25 09:30:00,13,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11101,2,31,5.0,4,False,30.413698630136988
28022,1062583,2023-07-24 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11100,2,41,2.0,4,False,30.410958904109588
28023,46543,2023-07-28 09:30:00,31,0,237,3.0,1,1,1,0,0,0,1,3,2,0.0,0.0,14452,4,35,3.0,4,False,39.59452054794521
28024,46543,2023-07-24 09:30:00,31,30,237,3.0,1,0,1,0,0,0,1,3,2,0.0,0.0,14448,4,30,0.0,4,False,39.583561643835615
28054,1167320,2023-05-11 00:00:00,142,0,3635,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7868,4,23,3.0,4,False,21.556164383561644
28055,1099225,2023-03-29 08:00:00,29,25,1931,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,9037,9,25,0.0,4,False,24.75890410958904
28063,379144,2023-03-29 08:00:00,29,25,1931,3.0,1,0,1,0,0,0,1,1,0,0.0,0.0,11814,10,25,0.0,4,False,32.367123287671234
28065,318845,2023-03-26 12:00:00,3,3,902,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,12221,3,4,1.0,4,True,33.48219178082192
28071,318845,2023-03-28 16:00:00,3,3,508,3.0,3,0,1,0,0,0,1,7,0,0.0,0.0,12223,3,4,4.0,4,True,33.487671232876714
28077,964521,2023-03-11 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10378,4,38,0.0,4,False,28.432876712328767
28083,964521,2023-03-09 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10376,4,16,4.0,4,False,28.427397260273974
28084,964521,2023-03-08 05:40:00,108,19,2587,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10375,4,19,1.0,4,False,28.424657534246574
28091,1156492,2023-07-10 11:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8214,6,41,0.0,4,True,22.504109589041096
28092,1156492,2023-07-09 15:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8213,6,41,0.0,4,True,22.5013698630137
28093,1156492,2023-07-09 10:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8213,6,41,0.0,4,True,22.5013698630137
28094,1156492,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8078,5,200,0.0,4,False,22.13150684931507
28175,1230028,2023-07-10 11:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,6984,5,41,0.0,4,True,19.134246575342466
28176,1230028,2023-07-09 15:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,6983,5,41,3.0,4,True,19.13150684931507
28177,1230028,2023-07-09 10:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,6983,5,41,1.0,4,True,19.13150684931507
28178,1230028,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,6848,4,200,0.0,4,False,18.76164383561644
28199,1058795,2023-09-19 02:30:00,19,16,2198,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,8413,9,16,0.0,4,False,23.04931506849315
28384,958691,2023-10-04 01:00:00,8,0,3638,3.0,1,1,1,0,0,0,1,5,2,0.0,0.0,9081,5,40,0.0,4,False,24.87945205479452
28438,629059,2023-10-07 01:00:00,25,0,3638,3.0,1,1,1,0,9,0,1,5,2,0.0,0.0,9987,4,7,3.0,4,False,27.361643835616437
28442,633366,2023-10-06 06:00:00,40,0,3638,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,9008,4,7,0.0,4,False,24.67945205479452
28443,1074333,2023-10-04 01:00:00,8,0,3638,3.0,1,1,1,0,0,0,1,3,2,0.0,0.0,8757,3,40,1.0,4,False,23.991780821917807
28444,934663,2023-09-27 06:00:00,36,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10581,8,119,0.0,4,False,28.98904109589041
28448,1039481,2023-09-03 13:30:00,1,1,164,3.0,1,0,1,0,0,0,1,1,2,6.02,0.0,9358,10,5,0.0,4,True,25.638356164383563
28449,605575,2023-09-01 16:00:00,2,3,302,3.0,3,0,1,0,0,0,1,7,2,0.0,0.0,10159,1,3,7.0,4,False,27.832876712328765
28450,605575,2023-09-03 12:00:00,2,3,302,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,10161,1,3,0.0,4,False,27.838356164383562
28529,824541,2023-10-07 01:00:00,25,0,3638,3.0,1,1,1,0,9,0,1,3,2,0.0,0.0,9358,5,7,0.0,4,False,25.638356164383563
28531,704693,2023-10-04 01:00:00,8,0,3638,3.0,1,1,1,0,0,0,1,9,2,5.08,0.0,10903,6,40,0.0,4,False,29.87123287671233
1,372116,2023-08-30 16:00:00,3,3,302,3.0,3,0,1,0,0,0,1,5,2,0.0,0.0,12158,2,2,0.0,1,True,33.30958904109589
43,554691,2023-08-03 14:30:00,6,4,2041,3.0,1,0,1,0,0,0,1,2,0,0.0,0.0,10787,7,4,13.0,1,False,29.553424657534247
55,554691,2023-01-05 13:30:00,6,6,2677,3.0,3,0,1,0,0,0,1,2,0,0.0,0.0,10577,7,8,65.0,1,True,28.97808219178082
70,946507,2023-01-15 11:00:00,9,9,260,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,7683,1,29,5.0,1,True,21.04931506849315
73,946507,2023-01-12 11:00:00,9,9,260,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,7680,2,29,4.0,1,True,21.041095890410958
98,541224,2023-01-15 11:00:00,9,9,260,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,10205,8,29,4.0,1,True,27.958904109589042
126,25913,2023-03-26 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,13963,5,7,14.0,1,False,38.25479452054795
162,25913,2023-03-24 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,13961,4,7,38.0,1,False,38.24931506849315
187,25913,2023-03-27 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,13964,5,7,17.0,1,False,38.25753424657534
220,1101871,2023-08-15 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13965,1,1094,34.0,1,False,38.26027397260274
221,1101871,2023-08-14 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13964,1,1094,43.0,1,False,38.25753424657534
222,1101871,2023-07-23 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13942,1,13,2.0,1,False,38.1972602739726
223,1101871,2023-06-11 08:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,13900,2,42,61.0,1,True,38.082191780821915
224,1101871,2023-06-10 13:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,13899,1,42,18.0,1,True,38.07945205479452
234,1101871,2023-06-29 11:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13918,1,41,24.0,1,False,38.131506849315066
235,1101871,2023-06-10 08:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,13899,1,42,1.0,1,True,38.07945205479452
243,1101871,2023-07-25 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13944,9,4083,11.0,1,False,38.202739726027396
244,1101871,2023-07-20 14:30:00,35,30,3083,3.0,1,0,1,0,9,0,1,8,0,0.0,0.0,13939,1,30,13.0,1,False,38.18904109589041
249,1101871,2023-07-21 09:30:00,35,0,3083,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13940,1,41,8.0,1,False,38.19178082191781
250,1101871,2023-06-30 09:30:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13919,1,41,24.0,1,False,38.134246575342466
254,1183927,2023-08-15 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8863,8,1094,39.0,1,False,24.28219178082192
277,1183927,2023-07-25 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8842,3,4083,14.0,1,False,24.224657534246575
278,1183927,2023-07-20 14:30:00,35,30,3083,3.0,1,0,1,0,9,0,1,8,2,0.0,0.0,8837,9,30,1.0,1,False,24.21095890410959
286,1271974,2023-08-15 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9607,10,1094,13.0,1,False,26.32054794520548
316,1271974,2023-07-25 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9586,10,4083,0.0,1,False,26.263013698630136
342,1198871,2023-07-25 09:30:00,41,30,3083,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8052,11,30,0.0,1,False,22.06027397260274
343,1198871,2023-07-23 09:30:00,41,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8050,11,29,0.0,1,False,22.054794520547944
365,1046601,2023-07-25 09:30:00,41,30,3083,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,11869,5,30,4.0,1,False,32.51780821917808
366,1046601,2023-07-23 09:30:00,41,0,237,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,11867,5,29,1.0,1,False,32.512328767123286
418,580986,2023-07-11 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9764,4,45,4.0,1,False,26.75068493150685
430,580986,2023-07-15 14:00:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9768,1,33,1.0,1,False,26.76164383561644
431,580986,2023-07-11 10:15:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9764,4,33,1.0,1,False,26.75068493150685
435,580986,2023-07-15 06:30:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9768,1,188,49.0,1,False,26.76164383561644
461,1274047,2023-07-10 06:30:00,45,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12539,10,33,0.0,1,True,34.35342465753425
514,1275733,2023-07-11 10:15:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9143,11,33,0.0,1,False,25.04931506849315
517,1275733,2023-07-11 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9143,11,45,5.0,1,False,25.04931506849315
521,1198920,2023-06-24 08:00:00,161,161,3541,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11295,8,205,4.0,1,True,30.945205479452056
538,1198920,2023-07-11 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11312,9,45,8.0,1,False,30.991780821917807
546,1318875,2023-06-24 08:00:00,161,161,3541,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,14048,3,205,39.0,1,True,38.487671232876714
551,1318875,2023-07-15 06:30:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14069,3,188,32.0,1,False,38.54520547945206
553,1318875,2023-07-12 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,14066,2,45,47.0,1,False,38.536986301369865
555,1318875,2023-07-15 14:00:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14069,3,33,8.0,1,False,38.54520547945206
556,1318875,2023-07-11 10:15:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14065,3,33,8.0,1,False,38.534246575342465
559,1318875,2023-07-11 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,14065,3,45,10.0,1,False,38.534246575342465
574,1275736,2023-05-05 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9186,8,185,18.0,1,False,25.167123287671235
577,1275736,2023-05-06 11:30:00,45,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9187,1,18,12.0,1,False,25.16986301369863
578,1275736,2023-05-04 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9185,3,185,9.0,1,False,25.164383561643834
583,1233046,2023-07-12 14:00:00,45,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12549,1,33,6.0,1,True,34.38082191780822
590,1233046,2023-08-18 13:30:00,45,188,3495,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12586,1,188,41.0,1,False,34.48219178082192
592,1233046,2023-08-20 11:30:00,45,188,3495,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12588,1,188,4.0,1,False,34.487671232876714
593,1233046,2023-08-19 06:00:00,45,188,3495,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12587,1,188,59.0,1,False,34.484931506849314
594,1233046,2023-07-16 06:30:00,45,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12553,1,33,11.0,1,True,34.391780821917806
596,1233046,2023-07-13 06:30:00,45,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12550,1,161,19.0,1,True,34.38356164383562
597,1233046,2023-07-10 06:30:00,45,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12547,2,33,21.0,1,True,34.37534246575343
600,1233044,2023-07-12 14:00:00,45,45,1870,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,12660,6,33,24.0,1,True,34.68493150684932
620,1233044,2023-05-05 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,12592,7,185,18.0,1,False,34.4986301369863
625,1233044,2023-08-20 11:30:00,45,188,3495,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,12699,6,188,62.0,1,False,34.79178082191781
